Filenames,201410,201411,201412,201501,201502,201503,201504,201505,201506,201507,201508,201509,201510,201511,201512,201601,201602,201603,201604,201605,201606,201607,201608,201609,201610,201611,201612,201701,201702,201703,201704,201705,201706,201707,201708,201709,201710,201711,201712,201801,201802,201803,201804,201805,201806,201807,201808,201809,201810,201811,201812,201901,201902,201903,201904,201905,201906,201907,201908,201909,201910,201911,201912,202001,202002,202003,202004,202005,202006,202007,202008,202009,202010,202011,202012
202 202 301 302 401 402 - cleaned by Meteo,-6.838670867979596,-6.889214089789128,-6.605753923623686,-6.4714629200976965,-6.446049973894402,-6.4539221721073625,-6.1399089515285095,-5.805250487084701,-5.759780064448576,-5.583339230092312,-5.723516288130675,-5.901987058951194,-5.922429467470276,-6.146905063174675,-6.7520944991766445,-6.4797095972159084,-7.978264834078056,-6.394075330235811,-7.427103047441741,-7.068894755076329,-6.197091449310465,-6.156179086759668,-6.353861631230318,-6.6193713959413945,-6.644718957155265,-6.983472384821965,-6.001861503191719,-6.202567817320068,-7.087699416885213,-6.693204548244064,-7.069381297589983,-6.611870531199061,-6.294989383231088,-6.037657712142001,-6.337489266429072,-6.371397553804111,-6.528661934725568,-6.430395983686198,-6.19104379218901,-5.934121349467474,-6.582954855727397,-6.5782612272706675,-6.747656108021677,-6.589732506869945,-6.535423771009459,-6.33589184509912,-6.263001731093311,-6.545831362393563,-6.436385074176166,-6.781096527767999,-6.043774788796135,-6.178325121615971,-6.285017526954614,-6.646404034129466,-6.81101243400438,-6.600519383056492,-6.473323082754087,-6.373413173629907,-6.414912350731341,-6.681345806983004,-6.68546383399136,-6.637534629993215,-6.3663625931547365,-6.278154972068039,-6.458906000251622,-6.532080622797181,-6.93099117808507,-6.552394200184098,-6.370512483702122,-6.176037910890707,-6.277316344232905,-6.304835812077866,-6.481157998671094,-6.602386009574069,-6.478811830841852
