Filenames,201410,201411,201412,201501,201502,201503,201504,201505,201506,201507,201508,201509,201510,201511,201512,201601,201602,201603,201604,201605,201606,201607,201608,201609,201610,201611,201612,201701,201702,201703,201704,201705,201706,201707,201708,201709,201710,201711,201712,201801,201802,201803,201804,201805,201806,201807,201808,201809,201810,201811,201812,201901,201902,201903,201904,201905,201906,201907,201908,201909,201910,201911,201912,202001,202002,202003,202004,202005,202006,202007,202008,202009,202010,202011,202012
201 202 301 302 401 402 - cleaned by Meteo,0.1648091706453097,0.14201172393142045,0.1305775124948452,0.14429894769795287,0.23226729172765942,0.381563595318068,0.5588461968087554,0.7180874062524756,0.8244083335182658,0.8618489026840883,0.825637170961031,0.7418429634761516,0.630099643377698,0.4719905630683764,0.2965273090970053,0.1284090372142212,0.0875120660268307,0.1490486927161613,0.2901406633615776,0.45149062704247456,0.6279020456949084,0.7170921077552581,0.6937891713796717,0.609927028861049,0.542183856687826,0.5149812123187507,0.4896872109780057,0.4043167994413676,0.3052259698172698,0.289077487760389,0.3714398145077598,0.5154835467850725,0.6583905280237644,0.732184133062612,0.7118208689307067,0.6377132109708492,0.5716509475232072,0.5529820566829645,0.5726420270731165,0.56984623309893,0.5286666896578154,0.4988177692374435,0.5064787093650288,0.5509992332423703,0.6169926821817648,0.6779238975829799,0.6931481728039948,0.6545871616342596,0.6011262628184803,0.5771219135156653,0.5817369769985785,0.5584176774004133,0.4936064251828882,0.4314441564361865,0.43189180766631957,0.498334484848027,0.5736765473994502,0.610169779235566,0.5884414996026063,0.5373470456593988,0.5067789239881296,0.5131363207065405,0.5351783569006864,0.5350384679891798,0.5053959325943013,0.47274571759282036,0.4761421447282667,0.5422607711763232,0.637831434056878,0.7057550720572215,0.7128793030489631,0.6612942396779975,0.5764670117680076,0.5020253593257351,0.4494642149830587
