"","V1","V2","V3","V4"
"1",0.855221795018139,10,3,17
"2",0.704237248406385,22,17,30
"3",0.722793946201405,34,30,38
"4",0.568446382350253,39,38,42
"5",0.68706662669011,47,42,54
"6",0.604559611115258,58,54,61
"7",0.53226416900517,63,61,66
"8",0.708610732993024,71,66,75
