Filenames,201410,201411,201412,201501,201502,201503,201504,201505,201506,201507,201508,201509,201510,201511,201512,201601,201602,201603,201604,201605,201606,201607,201608,201609,201610,201611,201612,201701,201702,201703,201704,201705,201706,201707,201708,201709,201710,201711,201712,201801,201802,201803,201804,201805,201806,201807,201808,201809,201810,201811,201812,201901,201902,201903,201904,201905,201906,201907,201908,201909,201910,201911,201912,202001,202002,202003,202004,202005,202006,202007,202008,202009,202010,202011,202012
201 202 301 302 401 402 - cleaned by Meteo,0.07089000000000001,0.0699595,0.0696888888888889,0.06974066666666666,0.0726688888888889,0.07741833333333333,0.08370933333333333,0.08950277777777778,0.09346388888888889,0.09493133333333334,0.0932618888888889,0.09023366666666666,0.08587155555555556,0.08131577777777778,0.07417155555555556,0.06992144444444444,0.06688944444444445,0.07064877777777778,0.07416566666666667,0.08097277777777777,0.08633600000000001,0.08976944444444444,0.08880844444444444,0.08478677777777778,0.08267988888888889,0.08186111111111112,0.0815248888888889,0.07845188888888889,0.07495766666666666,0.07401,0.0766381111111111,0.0823311111111111,0.08727322222222222,0.09026166666666666,0.08909044444444444,0.08612155555555556,0.0832288888888889,0.08313044444444445,0.08372144444444446,0.08413788888888889,0.082165,0.08131788888888888,0.08090066666666668,0.08306633333333334,0.08530922222222222,0.08781033333333334,0.08844644444444444,0.0865788888888889,0.0848721111111111,0.08357077777777779,0.08459844444444446,0.08330133333333335,0.08137,0.07857066666666666,0.07875599999999999,0.08112877777777777,0.084105,0.085425,0.08446822222222224,0.08240511111111111,0.08126666666666665,0.08157444444444445,0.08249522222222222,0.08274211111111111,0.08132688888888889,0.08027944444444444,0.07999355555555557,0.08284022222222223,0.086083,0.08906022222222222,0.08903433333333333,0.08719700000000002,0.08383600000000001,0.08123925,0.07922983333333335
