Filenames,201410,201411,201412,201501,201502,201503,201504,201505,201506,201507,201508,201509,201510,201511,201512,201601,201602,201603,201604,201605,201606,201607,201608,201609,201610,201611,201612,201701,201702,201703,201704,201705,201706,201707,201708,201709,201710,201711,201712,201801,201802,201803,201804,201805,201806,201807,201808,201809,201810,201811,201812,201901,201902,201903,201904,201905,201906,201907,201908,201909,201910,201911,201912,202001,202002,202003,202004,202005,202006,202007,202008,202009,202010,202011,202012
201 202 301 302 401 402 - cleaned by Meteo,0.343449,0.337872,0.366733,0.385892,0.380157,0.377605,0.401661,0.43415,0.437484,0.452665,0.442539,0.424274,0.423857,0.403443,0.348823,0.376734,0.270276,0.37498,0.292073,0.317289,0.388303,0.388921,0.373389,0.353222,0.350801,0.324247,0.411948,0.399063,0.323756,0.354848,0.317948,0.355128,0.380591,0.401316,0.376433,0.374606,0.363568,0.375621,0.395677,0.41917,0.362737,0.357754,0.343889,0.354741,0.36133,0.374553,0.381004,0.35716,0.369305,0.342356,0.406901,0.39886,0.386706,0.358833,0.340941,0.355118,0.365941,0.372887,0.370168,0.349284,0.349177,0.353256,0.377678,0.386596,0.371857,0.362547,0.331024,0.359308,0.374695,0.390002,0.381746,0.379416,0.366301,0.357572,0.372431
